scope	order	key	value
plotDropout_gui	48	strLblXTitleSurvivingHeight	Altura de pico del alelo superviviente (RFU)
plotDropout_gui	49	strLblYTitleMarker	Marcador
plotDropout_gui	50	strLblYTitleCP	Probabilidad acumulativa
plotDropout_gui	51	strMsgNull	El marco de datos en NULO o NA!
plotDropout_gui	52	strMsgTitleError	Error
plotEPG2_gui	1	strWinTitle	Plot electroferograma (EPG)
plotEPG2_gui	2	strChkGui	Guardar configuración de GUI
plotEPG2_gui	3	strBtnHelp	Ayuda
plotEPG2_gui	4	strFrmDataset	Conjuntos de datos
plotEPG2_gui	5	strLblDataset	Conjunto de datos de muestras:
plotEPG2_gui	6	strDrpDataset	<Seleccionar datos>
plotEPG2_gui	7	strLblSamples	muestras
plotEPG2_gui	8	strLblSample	Muestra:
plotEPG2_gui	9	strDrpSample	<Seleccionar muestra>
plotEPG2_gui	10	strLblKit	Kit:
plotEPG2_gui	11	strFrmOptions	Opciones
plotEPG2_gui	12	strLblScale	Escala del eje Y:
plotEPG2_gui	13	strOptYmax	A lo largo de la escala del eje Y de máx fluorescencia
plotEPG2_gui	14	strOptYind	Escala-Y de fluorocromo individual
plotEPG2_gui	15	strLblAT	Umbral analítico:
plotEPG2_gui	16	strLblST	Umbrales estocásticos:
plotEPG2_gui	17	strFrmSave	Guardar como
plotEPG2_gui	18	strLblSave	Nombre para el resultado:
plotEPG2_gui	19	strBtnSaveObject	Guardar como objeto
plotEPG2_gui	20	strBtnObjectSaved	Objeto guardado
plotEPG2_gui	21	strBtnPlot	Plot EPG
plotEPG2_gui	22	strBtnProcessing	Procesando…
plotEPG2_gui	23	strMsgDataset	Debe seleccionar un conjunto de datos. Muestra es opcional.
plotEPG2_gui	24	strMsgTitleDataset	Conjuntos de datos no seleccionados
plotGroups_gui	1	strWinTitle	Gráfico de grupos
plotGroups_gui	2	strChkGui	Guardar configuración de GUI
plotGroups_gui	3	strBtnHelp	Ayuda
plotGroups_gui	4	strFrmDataset	Conjunto de datos
plotGroups_gui	5	strLblDataset	Conjunto de datos:
plotGroups_gui	6	strLblColumn	Hacer los datos unidimensionales (planos) para:
plotGroups_gui	7	strLblGroup	Agrupar datos por:
plotGroups_gui	8	strLblPlot	Gráfico de datos por:
plotGroups_gui	9	strDrpDataset	<Seleccionar datos>
plotGroups_gui	10	strDrpColumn	<Seleccionar columna>
plotGroups_gui	11	strDrpGroup	<Seleccionar grupo>
plotGroups_gui	12	strLblRows	filas
plotGroups_gui	13	strFrmOptions	Opciones
plotGroups_gui	14	strChkOverride	Anular títulos automáticos
plotGroups_gui	15	strLblTitlePlot	Título del gráfico:
plotGroups_gui	16	strLblTitleX	Título eje X:
plotGroups_gui	17	strLblTitleY	Título eje Y:
plotGroups_gui	18	strLblLabels	Agrupar etiquetas:
plotGroups_gui	19	strTipLabels	Separar por comas
plotGroups_gui	20	strLblTheme	Representar gráficamente el tema:
plotGroups_gui	21	strExpAxes	Ejes
plotGroups_gui	22	strLblNB	NB! Se debe proporcionar un valor min y un valor max.
plotGroups_gui	23	strLblLimitY	Limitar el eje Y (min-max)
plotGroups_gui	24	strLblLimitX	Limitar el eje X (min-max)
plotGroups_gui	25	strBtnPlot	Gráfico
plotGroups_gui	26	strTipPlot	Función de distribución acumulativa empírica
plotGroups_gui	27	strBtnProcessing	Procesando…
plotGroups_gui	28	strFrmSave	Guardar como
plotGroups_gui	29	strLblSave	Nombre del resultado:
plotGroups_gui	30	strBtnSaveObject	Guardar como objeto
plotGroups_gui	31	strBtnSaveImage	Guardar como imagen
plotGroups_gui	32	strBtnObjectSaved	Objeto guardado
plotGroups_gui	33	strLblMainTitle	Función de distribución acumulativa empírica
plotGroups_gui	34	strLblObservations	observaciones
plotGroups_gui	35	strMsgColumn	Se debe especificar la columna de datos!
plotGroups_gui	36	strMsgNull	El marco de datos en NULO o NA!
plotGroups_gui	37	strMsgTitleError	Error
plotKit_gui	1	strWinTitle	Gráfico del kit
plotKit_gui	2	strChkGui	Guardar configuración de GUI
plotKit_gui	3	strBtnHelp	Ayuda
plotKit_gui	4	strFrmKit	Seleccionar kits
plotKit_gui	5	strFrmOptions	Opciones
plotKit_gui	6	strLblTitlePlot	Título del gráfico:
plotKit_gui	7	strLblTitleX	Título eje X:
plotKit_gui	8	strLblSize	Tamaño:
plotKit_gui	9	strLblKitSize	Tamaño del nombre del kit:
plotKit_gui	10	strLblKitSpacing	Espaciado entre kits:
plotKit_gui	11	strLblMarkerSize	Tamaño del nombre del marcador:
plotKit_gui	12	strLblMarkerHeight	Altura del marcador:
plotKit_gui	13	strLblMarkerAlpha	Transparencia del marcador:
plotKit_gui	14	strTipMarker	Color alfa del relleno del rango del marcador
plotKit_gui	15	strBtnPlot	Gráfico
plotKit_gui	16	strTipPlot	Gráfico del rango de marcadores por kit
plotKit_gui	17	strBtnProcessing	Procesando…
plotKit_gui	18	strFrmSave	Guardar como
plotKit_gui	19	strLblSave	Nombre del resultado:
plotKit_gui	20	strBtnSaveObject	Guardar como objeto
plotKit_gui	21	strBtnSaveImage	Guardar como imagen
plotKit_gui	22	strBtnObjectSaved	Objeto guardado
plotKit_gui	23	strLblMainTitle	Rango de tamaño del marcador
plotKit_gui	24	strLblXTitle	Tamaño (bp)
plotKit_gui	25	strMsgNull	Se debe seleccionar al menos un kit!
plotKit_gui	26	strMsgTitleError	Error
plotPeaks_gui	1	strWinTitle	Gráfico de picos
plotPeaks_gui	2	strChkGui	Guardar configuración de GUI
plotPeaks_gui	3	strBtnHelp	Ayuda
plotPeaks_gui	4	strFrmDataset	Conjunto de datos
plotPeaks_gui	5	strLblDataset	Conjunto de datos:
plotPeaks_gui	6	strDrpDataset	<Seleccionar datos>
plotPeaks_gui	7	strLblSamples	muestras
plotPeaks_gui	8	strFrmOptions	Opciones
plotPeaks_gui	9	strChkOverride	Anular títulos automáticos
plotPeaks_gui	10	strLblTitlePlot	Título del gráfico:
plotPeaks_gui	11	strLblTitleX	Título eje X:
plotPeaks_gui	12	strLblTitleY	Título eje Y:
plotPeaks_gui	13	strChkProportion	Gráfico de la proporción
plotPeaks_gui	14	strLblBaseSize	Tamaño de fuente base (pts):
plotPeaks_gui	15	strLblPalette	Paleta de colores:
plotPeaks_gui	16	strChkLabels	Imprimir valor como etiquetas de barra
plotPeaks_gui	17	strLblLabelDecimals	Decimales de la barra de la etiqueta:
plotPeaks_gui	18	strLblLabelSize	Tamaño de fuente en etiqueta de barra (pts):
plotPeaks_gui	19	strBtnPlot	Gráfico
plotPeaks_gui	20	strBtnProcessing	Procesando…
plotPeaks_gui	21	strFrmSave	Guardar como
plotPeaks_gui	22	strLblSave	Nombre del resultado:
plotPeaks_gui	23	strBtnSaveObject	Guardar como objeto
plotPeaks_gui	24	strBtnSaveImage	Guardar como imagen
plotPeaks_gui	25	strBtnObjectSaved	Objeto guardado
plotPeaks_gui	26	strLblMainTitle	Análisis de picos desde
plotPeaks_gui	27	strLblXTitle	Agrupar
plotPeaks_gui	28	strLblYTitleProp	Proporción
plotPeaks_gui	29	strLblYTitleCount	Contar
plotPeaks_gui	30	strMsgNull	El marco de datos en NULO o NA!
plotPeaks_gui	31	strMsgTitleError	Error
plotPrecision_gui	1	strWinTitle	Gráfico de precisión
plotPrecision_gui	2	strChkGui	Guardar configuración de GUI
plotPrecision_gui	3	strBtnHelp	Ayuda
plotPrecision_gui	4	strFrmDataset	Datos y kit
plotPrecision_gui	5	strLblDataset	Conjunto de datos de precisión:
plotPrecision_gui	6	strDrpDataset	<Seleccionar datos>
plotPrecision_gui	7	strLblKit	Kit:
plotPrecision_gui	8	strFrmOptions	Opciones
plotPrecision_gui	9	strChkOverride	Anular títulos automáticos
plotPrecision_gui	10	strExpTitles	Títulos
plotPrecision_gui	11	strLblTitlePlot	Título del gráfico:
plotPrecision_gui	12	strLblTitleX	Título eje X:
plotPrecision_gui	13	strLblTitleY	Título eje Y:
plotPrecision_gui	14	strLblNB	NB! Tamaño del título, ángulo, vjust, y hjust no siempre funcionan como se espera con un número diferente de facets por fila.
plotPrecision_gui	15	strLblTitleSettings	Tamaño del título principal, ángulo, vjust, hjust:
plotPrecision_gui	16	strLblXTitleSettings	X tamaño del título, ángulo, vjust, hjust:
plotPrecision_gui	17	strLblYTitleSettings	tamaño del título, ángulo, vjust, hjust en eje Y:
plotPrecision_gui	18	strChkByMarker	Gráfico por marcador
plotPrecision_gui	19	strLblXAxis	Eje X:
plotPrecision_gui	20	strRadMean	Media
plotPrecision_gui	21	strRadAllele	Alelo
plotPrecision_gui	22	strLblTheme	Representar gráficamente el tema:
plotPrecision_gui	23	strExpPoints	Data points
plotPrecision_gui	24	strLblShape	Forma:
plotPrecision_gui	25	strLblAlpha	Alpha:
plotPrecision_gui	26	strLblColor	Color:
plotPrecision_gui	27	strExpAxes	Ejes
plotPrecision_gui	28	strLblLimitY	Limitar el eje Y (min-max)
plotPrecision_gui	29	strLblLimitX	Limitar el eje X (min-max)
plotPrecision_gui	30	strLblScales	Escalas:
plotPrecision_gui	31	strChkOverrideLabels	Anular etiquetas predeterminadas para x / y / faceta
plotPrecision_gui	32	strExpXLabels	Etiquetas X
plotPrecision_gui	33	strLblSize	Tamaño de texto (pts):
plotPrecision_gui	34	strLblAngle	Ángulo:
plotPrecision_gui	35	strLblJustification	Justificación (v/h):
plotPrecision_gui	36	strExpYLabels	Etiquetas Y
plotPrecision_gui	37	strExpFacets	Gráficos uno al lado del otro (facetas)
plotPrecision_gui	38	strLblSizeX	Tamaño de texto X (pts):
plotPrecision_gui	39	strLblSizeY	Tamaño de texto Y (pts):
plotPrecision_gui	40	strFrmPlotDot	Gráfico de puntos de los datos de precisión
plotPrecision_gui	41	strBtnSize	Tamaño
plotPrecision_gui	42	strBtnHeight	Altura
plotPrecision_gui	43	strBtnPoint	Data point
plotPrecision_gui	44	strFrmPlotBox	Gráfico de cajas de datos de precisión
plotPrecision_gui	45	strBtnProcessing	Procesando…
plotPrecision_gui	46	strFrmSave	Guardar como
plotPrecision_gui	47	strLblSave	Nombre del resultado:
plotPrecision_gui	48	strBtnSaveObject	Guardar como objeto
plotPrecision_gui	49	strBtnSaveImage	Guardar como imagen
plotPrecision_gui	50	strBtnObjectSaved	Objeto guardado
plotPrecision_gui	51	strLblMainTitleSize	Rango de tamaño de alelo
plotPrecision_gui	52	strLblMainTitleHeight	Rango de altura de alelo
plotPrecision_gui	53	strLblMainTitlePoint	Rango de datapoints para el alelo
plotPrecision_gui	54	strLblYTitleSize	Desviación de la media (bp)
plotPrecision_gui	55	strLblYTitleHeight	Desviación de la media (RFU)
plotPrecision_gui	56	strLblYTitlePoint	Desviación de la media (data point)
plotPrecision_gui	57	strLblXTitleSize	Media del tamaño en pares de bases (bp)
plotPrecision_gui	58	strLblXTitleHeight	Altura media en unidades fluorescentes relativas (RFU)
plotPrecision_gui	59	strLblXTitlePoints	Número medio de escaneo en puntos de datos
plotPrecision_gui	60	strLblXTitleAllele	Alelo
plotPrecision_gui	61	strMsgNull	El marco de datos en NULO o NA!
plotPrecision_gui	62	strMsgTitleError	Error
plotPullup_gui	1	strWinTitle	Gráfico de pull-up
plotPullup_gui	2	strChkGui	Guardar configuración de GUI
plotPullup_gui	3	strBtnHelp	Ayuda
plotPullup_gui	4	strFrmDataset	Datos y kit
plotPullup_gui	5	strLblDataset	Datos de pull-up:
plotPullup_gui	6	strDrpDataset	<Seleccionar datos>
plotPullup_gui	7	strLblSamples	muestras
plotPullup_gui	8	strLblKit	Kit:
plotPullup_gui	9	strFrmOptions	Opciones
plotPullup_gui	10	strChkOverride	Anular títulos automáticos
plotPullup_gui	11	strLblTitlePlot	Título del gráfico:
plotPullup_gui	12	strLblTitleX	Título eje X:
plotPullup_gui	13	strLblTitleY	Título eje Y:
plotPullup_gui	14	strLblTheme	Representar gráficamente el tema:
plotPullup_gui	15	strChkSex	Excluir marcadores de sexo
plotPullup_gui	16	strExpPoints	Data points
plotPullup_gui	17	strLblShape	Forma:
plotPullup_gui	18	strLblAlpha	Alpha:
plotPullup_gui	19	strLblJitter	Distorsión (ancho):
plotPullup_gui	20	strExpAxes	Ejes
plotPullup_gui	21	strLblLimitY	Limitar el eje Y (min-max)
plotPullup_gui	22	strLblLimitX	Limitar el eje X (min-max)
plotPullup_gui	23	strLblScales	Escalas:
plotPullup_gui	24	strExpLabels	Etiquetas X
plotPullup_gui	25	strLblSize	Tamaño de texto (pts):
plotPullup_gui	26	strLblAngle	Ángulo:
plotPullup_gui	27	strLblJustification	Justificación (v/h):
plotPullup_gui	28	strFrmPlot	Gráfico de datos de pull-up
plotPullup_gui	29	strBtnRatioVsHeight	Ratio vs. Altura
plotPullup_gui	30	strBtnRatioVsAllele	Ratio vs. Alelo
plotPullup_gui	31	strBtnProcessing	Procesando…
plotPullup_gui	32	strFrmSave	Guardar como
plotPullup_gui	33	strLblSave	Nombre del resultado:
plotPullup_gui	34	strBtnSaveObject	Guardar como objeto
plotPullup_gui	35	strBtnSaveImage	Guardar como imagen
plotPullup_gui	36	strBtnObjectSaved	Objeto guardado
plotPullup_gui	37	strLblMainTitle	Ratio de pull-up
plotPullup_gui	38	strLblYTitle	Ratio
plotPullup_gui	39	strLblXTitleHeight	Altura de pico alélico (RFU)
plotPullup_gui	40	strLblXTitleAllele	Designación alélica
plotPullup_gui	41	strMsgNull	El marco de datos en NULO o NA!
plotPullup_gui	42	strMsgTitleError	Error
plotRatio_gui	1	strWinTitle	Gráfico de ratios de marcador
plotRatio_gui	2	strChkGui	Guardar configuración de GUI
plotRatio_gui	3	strBtnHelp	Ayuda
plotRatio_gui	4	strFrmDataset	Conjunto de datos
plotRatio_gui	5	strLblDataset	Datos de ratio del marcador:
plotRatio_gui	6	strDrpDataset	<Seleccionar datos>
plotRatio_gui	7	strLblSamples	muestras
plotRatio_gui	8	strFrmOptions	Opciones
plotRatio_gui	9	strLblScales	Escalas:
plotRatio_gui	10	strChkOverride	Anular títulos automáticos
plotRatio_gui	11	strLblTitlePlot	Título del gráfico:
plotRatio_gui	12	strLblTitleX	Título eje X:
plotRatio_gui	13	strLblTitleY	Título eje Y:
plotRatio_gui	14	strLblTheme	Representar gráficamente el tema:
plotRatio_gui	15	strFrmPlot	Gráfico de ratios de marcador
plotRatio_gui	16	strBtnBrowse	Entorno
plotRatio_gui	17	strTipBrowse	Active la ventana de la consola y use Enter para recorrer los gráficos.
plotRatio_gui	18	strBtnPlot	Gráfico
plotRatio_gui	19	strTipPlot	Esquematizar todos los datos en un gráfico, por grupo si está disponible
plotRatio_gui	20	strBtnProcessing	Procesando…
plotRatio_gui	21	strFrmSave	Guardar como
plotRatio_gui	22	strLblSave	Nombre del resultado:
plotRatio_gui	23	strBtnSaveObject	Guardar como objeto
plotRatio_gui	24	strBtnSaveImage	Guardar como imagen
plotRatio_gui	25	strBtnObjectSaved	Objeto guardado
plotRatio_gui	26	strLblMainTitle	Ratio del marcador
plotRatio_gui	27	strLblYTitle	Ratio
plotRatio_gui	28	strLblXTitleMarker	Marcador
plotRatio_gui	29	strLblXTitlePair	Par de marcadores
plotRatio_gui	30	strMsgNull	El marco de datos en NULO o NA!
plotRatio_gui	31	strMsgTitleError	Error
plotResultType_gui	1	strWinTitle	Gráfico de tipos de resultado
plotResultType_gui	2	strChkGui	Guardar configuración de GUI
plotResultType_gui	3	strBtnHelp	Ayuda
plotResultType_gui	4	strFrmDataset	Conjunto de datos
plotResultType_gui	5	strLblDataset	Tipo de resultado del conjunto de datos:
plotResultType_gui	6	strDrpDataset	<Seleccionar datos>
plotResultType_gui	7	strLblSamples	muestras
plotResultType_gui	8	strFrmOptions	Opciones
plotResultType_gui	9	strLblScales	Escalas:
plotResultType_gui	10	strChkOverride	Anular títulos automáticos
plotResultType_gui	11	strLblTitlePlot	Título del gráfico:
plotResultType_gui	12	strLblTitleX	Título eje X:
plotResultType_gui	13	strLblTitleY	Título eje Y:
plotResultType_gui	14	strChkProportion	Gráfico de la proporción
plotResultType_gui	15	strLblBaseSize	Tamaño de fuente base (pts):
plotResultType_gui	16	strLblPalette	Paleta de colores:
plotResultType_gui	17	strChkLabels	Imprimir valores como etiquetas de barra
plotResultType_gui	18	strLblLabelDecimals	Decimales de la barra de la etiqueta:
plotResultType_gui	19	strLblLabelSize	Tamaño de fuente en etiqueta de barra (pts):
plotResultType_gui	20	strBtnPlot	Gráfico
plotResultType_gui	21	strBtnProcessing	Procesando…
plotResultType_gui	22	strFrmSave	Guardar como
plotResultType_gui	23	strLblSave	Nombre del resultado:
plotResultType_gui	24	strBtnSaveObject	Guardar como objeto
plotResultType_gui	25	strBtnSaveImage	Guardar como imagen
plotResultType_gui	26	strBtnObjectSaved	Objeto guardado
plotResultType_gui	27	strLblMainTitle	muestras analizadas
plotResultType_gui	28	strLblXTitleType	Tipo de resultado
plotResultType_gui	29	strLblYTitleProportion	Proporción
plotResultType_gui	30	strLblYTitleCount	Contar
plotResultType_gui	31	strMsgNull	El marco de datos en NULO o NA!
plotResultType_gui	32	strMsgTitleError	Error
plotSlope_gui	1	strWinTitle	Gráfico de la pendiente
plotSlope_gui	2	strChkGui	Guardar configuración de GUI
plotSlope_gui	3	strBtnHelp	Ayuda
plotSlope_gui	4	strFrmDataset	Conjunto de datos
plotSlope_gui	5	strLblDataset	Datos de la pendiente:
plotSlope_gui	6	strDrpDataset	<Seleccionar datos>
plotSlope_gui	7	strLblSamples	muestras
plotSlope_gui	8	strFrmOptions	Opciones
plotSlope_gui	9	strChkOverride	Anular títulos automáticos
plotSlope_gui	10	strLblTitlePlot	Título del gráfico:
plotSlope_gui	11	strLblTitleX	Título eje X:
plotSlope_gui	12	strLblTitleY	Título eje Y:
plotSlope_gui	13	strLblTheme	Representar gráficamente el tema:
plotSlope_gui	14	strExpLabels	Etiquetas X
plotSlope_gui	15	strLblSize	Tamaño de texto (pts):
plotSlope_gui	16	strLblAngle	Ángulo:
plotSlope_gui	17	strLblJustification	Justificación (v/h):
plotSlope_gui	18	strFrmPlot	Gráfico de datos de pendiente
plotSlope_gui	19	strBtnPlot	Pendiente vs. Muestra
plotSlope_gui	20	strBtnProcessing	Procesando…
plotSlope_gui	21	strFrmSave	Guardar como
plotSlope_gui	22	strLblSave	Nombre del resultado:
plotSlope_gui	23	strBtnSaveObject	Guardar como objeto
plotSlope_gui	24	strBtnSaveImage	Guardar como imagen
plotSlope_gui	25	strBtnObjectSaved	Objeto guardado
plotSlope_gui	26	strLblMainTitle	Pendiente del perfil
plotSlope_gui	27	strLblXTitle	Muestra
plotSlope_gui	28	strLblYTitle	Pendiente
plotSlope_gui	29	strMsgNull	El marco de datos en NULO o NA!
plotSlope_gui	30	strMsgTitleError	Error
plotStutter_gui	1	strWinTitle	Gráfico de ratios de stutter
plotStutter_gui	2	strChkGui	Guardar configuración de GUI
plotStutter_gui	3	strBtnHelp	Ayuda
plotStutter_gui	4	strFrmDataset	Datos y kit
plotStutter_gui	5	strLblDataset	Datos de Stutter:
plotStutter_gui	6	strDrpDataset	<Seleccionar datos>
plotStutter_gui	7	strLblSamples	muestras
plotStutter_gui	8	strLblKit	Kit:
plotStutter_gui	9	strFrmOptions	Opciones
plotStutter_gui	10	strChkOverride	Anular títulos automáticos
plotStutter_gui	11	strExpTitles	Títulos
plotStutter_gui	12	strLblTitlePlot	Título del gráfico:
plotStutter_gui	13	strLblTitleX	Título eje X:
plotStutter_gui	14	strLblTitleY	Título eje Y:
plotStutter_gui	15	strLblNB	NB! El tamaño, el ángulo, vjust y hjust del título no siempre funcionan como se espera con un número diferente de facetas por fila.
plotStutter_gui	16	strLblTitleSettings	Tamaño del título principal, ángulo, vjust, hjust:
plotStutter_gui	17	strLblXTitleSettings	tamaño del título, ángulo, vjust, hjust en X:
plotStutter_gui	18	strLblYTitleSettings	tamaño del título, ángulo, vjust, hjust en Y:
plotStutter_gui	19	strLblTheme	Representar gráficamente el tema:
plotStutter_gui	20	strChkSex	Excluir marcadores de sexo
plotStutter_gui	21	strChkMarker	Excluir marcadores sin datos
plotStutter_gui	22	strExpPoints	Data points
plotStutter_gui	23	strLblShape	Forma:
plotStutter_gui	24	strLblAlpha	Alpha:
plotStutter_gui	25	strLblJitter	Distorsión (ancho):
plotStutter_gui	26	strExpAxes	Ejes
plotStutter_gui	27	strLblLimitY	Limitar el eje Y (min-max)
plotStutter_gui	28	strLblLimitX	Limitar el eje X (min-max)
plotStutter_gui	29	strLblScales	Escalas:
plotStutter_gui	30	strChkOverrideLabels	Anular etiquetas predeterminadas para x / y / faceta
plotStutter_gui	31	strExpXLabels	Etiquetas X
plotStutter_gui	32	strLblSize	Tamaño de texto (pts):
plotStutter_gui	33	strLblAngle	Ángulo:
plotStutter_gui	34	strLblJustification	Justificación (v/h):
plotStutter_gui	35	strExpYLabels	Etiquetas Y
plotStutter_gui	36	strExpFacets	Gráficos uno al lado del otro (facetas)
plotStutter_gui	37	strLblSizeX	Tamaño de texto X (pts):
plotStutter_gui	38	strLblSizeY	Tamaño de texto Y (pts):
plotStutter_gui	39	strFrmPlot	Gráfico de datos de stutter
plotStutter_gui	40	strBtnAllele	Ratio vs. Alelo
plotStutter_gui	41	strBtnHeight	Ratio vs. Altura
plotStutter_gui	42	strBtnProcessing	Procesando…
plotStutter_gui	43	strFrmSave	Guardar como
plotStutter_gui	44	strLblSave	Nombre del resultado:
plotStutter_gui	45	strBtnSaveObject	Guardar como objeto
plotStutter_gui	46	strBtnSaveImage	Guardar como imagen
plotStutter_gui	47	strBtnObjectSaved	Objeto guardado
plotStutter_gui	48	strLblMainTitle	Ratios de stutter
plotStutter_gui	49	strLblXTitleAllele	Alelo real
plotStutter_gui	50	strLblXTitleHeight	Alelo real (RFU)
plotStutter_gui	51	strLblYTitleRatio	Ratio
plotStutter_gui	52	strMsgNull	El marco de datos en NULO o NA!
plotStutter_gui	53	strMsgTitleError	Error
removeArtefact_gui	1	strWinTitle	Eliminar artefactos
removeArtefact_gui	2	strChkGui	Guardar configuración de GUI
removeArtefact_gui	3	strBtnHelp	Ayuda
removeArtefact_gui	4	strFrmDataset	Conjunto de datos
removeArtefact_gui	5	strLblDataset	Conjunto de datos:
removeArtefact_gui	6	strDrpDataset	<Seleccionar datos>
removeArtefact_gui	7	strLblRows	filas
removeArtefact_gui	8	strLblArtefacts	Lista de artefactos:
removeArtefact_gui	9	strFrmOptions	Opciones
removeArtefact_gui	10	strChkRemoveNA	Elimina Alelo=NA
removeArtefact_gui	11	strLblThreshold	Umbral de artefactos:
removeArtefact_gui	12	strFrmSave	Guardar como
removeArtefact_gui	13	strLblSave	Nombre del resultado:
removeArtefact_gui	14	strMsgNull	Seleccionar conjunto de datos!
removeArtefact_gui	15	strMsgTitleError	Error
removeArtefact_gui	16	strBtnRemove	Eliminar
removeSpike_gui	1	strWinTitle	Eliminar spikes
removeSpike_gui	2	strChkGui	Guardar configuración de GUI
removeSpike_gui	3	strBtnHelp	Ayuda
removeSpike_gui	4	strFrmDataset	Conjunto de datos
removeSpike_gui	5	strLblDataset	Conjunto de datos:
removeSpike_gui	6	strDrpDataset	<Seleccionar datos>
removeSpike_gui	7	strLblRows	filas
removeSpike_gui	8	strLblSpikes	Lista de spikes:
removeSpike_gui	9	strLblSamples	muestras
removeSpike_gui	10	strFrmOptions	Opciones
removeSpike_gui	11	strChkInvert	Invertir (eliminar todo menos spikes)
removeSpike_gui	12	strFrmSave	Guardar como
removeSpike_gui	13	strLblSave	Nombre del resultado:
removeSpike_gui	14	strMsgNull	Seleccionar conjunto de datos!
removeSpike_gui	15	strMsgTitleError	Error
removeSpike_gui	16	strBtnRemove	Eliminar
saveObject	1	strMsgName	Inserte un nombre
saveObject	2	strMsgSyntax	La sintaxis del nombre no es válida!\n\nEl objeto se guardará como:
saveObject	3	strMsgExists	ya existe.\n\nDesea reemplazar?
saveObject	4	strMsgNewName	Nombre nuevo
saveObject	5	strMsgMissing	Se debe proporcionar un nombre.
saveObject	6	strMsgTitleInput	Ingresar
saveObject	7	strMsgTitleInvalid	Nombre no válido
saveObject	8	strMsgTitleWarning	Atención!
saveObject	9	strMsgTitleError	Error
slim_gui	1	strWinTitle	Reducir conjunto de datos
slim_gui	2	strChkGui	Guardar configuración de GUI
slim_gui	3	strBtnHelp	Ayuda
slim_gui	4	strFrmDataset	Conjunto de datos
slim_gui	5	strLblDataset	Conjunto de datos:
slim_gui	6	strDrpDataset	<Seleccionar datos>
slim_gui	7	strLblSamples	muestras
slim_gui	8	strLblColumns	Columnas
slim_gui	9	strLblRows	filas
slim_gui	10	strFrmOptions	Opciones
slim_gui	11	strChkKeep	Mantener filas en columnas fijas incluso si no hay datos en columnas apiladas
slim_gui	12	strLblKeep	(ej. mantener una fila por marcador para cada muestra aunque no haya pico)
slim_gui	13	strTipColumns	Sugerencia: Editar columnas manualmente para arreglar y apilar (ej. apilar='Allelo' apilará 'Allelo.1', 'Allelo.2'...)
slim_gui	14	strFrmFix	Reparar
slim_gui	15	strLblFix	Columnas para mantener fijas (separadas por barra |):
slim_gui	16	strEdtMsg	Haga doble clic o arrastre los nombres de columna a la lista
slim_gui	17	strFrmStack	Apilar
slim_gui	18	strLblStack	Columnas a apilar (separadas por barra |):
slim_gui	19	strFrmSave	Guardar como
slim_gui	20	strLblSave	Nombre del resultado:
slim_gui	21	strMsgName	Se debe proporcionar un nombre de archivo!
slim_gui	22	strBtnSlim	Reducir conjunto de datos
slim_gui	23	strBtnProcessing	Procesando…
slim_gui	24	strMsgTitleError	Error
strvalidator	1	strChkGui	Guardar configuración de GUI
strvalidator	2	strBtnHelp	Ayuda
strvalidator	3	strBtnCalculate	Calcular
strvalidator	4	strTabWelcome	Bienvenido
strvalidator	5	strTabWorkspace	Área de trabajo
strvalidator	6	strTabProject	Proyectos:
strvalidator	7	strTabDryLab	DryLab
strvalidator	8	strTabTools	Herramientas
strvalidator	9	strTabAT	AT
strvalidator	10	strTabStutter	Stutter
strvalidator	11	strTabBalance	Equilibrio
strvalidator	12	strTabConcordance	Concordanza
strvalidator	13	strTabDroput	Dropout
strvalidator	14	strTabMixture	Mezcla
strvalidator	15	strTabResult	Resultado
strvalidator	16	strTabPrecision	Precisión
strvalidator	17	strTabPullup	Pull-up
strvalidator	18	strBtnWebpage	sitio web de STR-validator
strvalidator	19	strTipWebpage	Información general, talleres, y tutoriales
strvalidator	20	strBtnVideo	Vídeos tutoriales
strvalidator	21	strTipVideo	Canal YouTube de STR-validator
strvalidator	22	strBtnFacebook	Facebook page
strvalidator	23	strTipFacebook	Noticias, sugerencias, y otra información
strvalidator	24	strBtnSupport	Foro de soporte
strvalidator	25	strTipSupport	Obtener ayuda de la comunidad de usuarios de Facebook
strvalidator	26	strBtnReport	Informar bugs
strvalidator	27	strTipReport	Informar bugs, errores, y problemas
strvalidator	28	strBtnSource	Código fuente
strvalidator	29	strTipSource	Eche un vistazo al código fuente futuro, actual y pasado
strvalidator	30	strBtnCran	Página CRAN
strvalidator	31	strTipCran	Página oficial de CRAN con referencia al responsable y a la versión del archivo
strvalidator	32	strBtnLicense	Licencia
strvalidator	33	strLblFolder	Carpeta:
strvalidator	34	strFrmProject	Proyectos:
strvalidator	35	strBtnOpen	Abrir
strvalidator	36	strTipOpen	Abrir proyecto seleccionado
strvalidator	37	strBtnAdd	Añadir
strvalidator	38	strTipAdd	Fusionar un proyecto con el proyecto actual
strvalidator	39	strBtnDelete	Borrar
strvalidator	40	strTipDelete	Borrar proyecto seleccionado del sistema de archivos
strvalidator	41	strLblProject	Proyecto:
strvalidator	42	strStrNoProject	[No se ha encontrado el proyecto]
strvalidator	43	strFrmDescription	Descripción
strvalidator	44	strStrDescription	Escribir descripción del proyecto aquí!
strvalidator	45	strStrProjectDescription	[Descripción del proyecto]
strvalidator	46	strBtnSave	Guardar
